,Expectiminimax scores,MCTS win rates
0,-130.0483870967742,1.0
1,-201.8,1.0
2,-59.32894736842106,1.0
3,-46.16666666666663,1.0
4,-37.52941176470589,1.0
5,-38.51219512195121,1.0
6,-35.55000000000001,1.0
7,-28.65517241379309,1.0
8,-28.71428571428572,1.0
9,-29.320754716981124,1.0
10,-29.35294117647061,1.0
11,-34.0,1.0
12,-54.0,1.0
13,-30.0,1.0
14,-24.0,1.0
15,-24.0,1.0
16,-24.0,1.0
17,-18.0,1.0
18,-19.0,1.0
19,-18.0,1.0
20,-7.0,1.0
21,-7.0,1.0
22,-8.0,1.0
23,-8.0,1.0
