,Expectiminimax scores,MCTS win rates
0,-250.41463414634148,1.0
1,-60.156862745098074,1.0
2,-61.08333333333343,0.9791666666666666
3,-45.633802816901394,1.0
4,-46.905882352941184,1.0
5,-41.95555555555556,1.0
6,-51.162162162162154,1.0
7,-48.19444444444447,1.0
8,-49.68421052631577,1.0
9,-52.78125,1.0
10,-54.637681159420275,1.0
11,-50.0,1.0
12,-60.0,1.0
13,-58.0,1.0
14,-49.0,1.0
15,-48.0,1.0
16,-36.0,1.0
17,-37.0,1.0
18,-37.0,1.0
19,-29.0,1.0
20,-29.0,1.0
21,-18.0,1.0
22,-19.0,1.0
23,-19.0,1.0
