,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-9.972972972972972,0,0.5813953488372093,0
1,-10.378787878787875,0,0.675,0
2,1.8545454545454545,6,0.580952380952381,0
3,1.1730769230769225,6,0.6434108527131783,0
4,1.1206896551724141,6,0.8571428571428571,0
5,-5.229166666666669,6,0.9073170731707317,16
6,-14.59259259259259,6,0.9476439790575916,16
7,-13.981132075471706,6,0.9805825242718447,16
8,-14.097560975609756,6,0.9893899204244032,16
9,-12.15789473684211,8,1.0,16
10,-9.250000000000002,11,1.0,16
11,-5.0,23,1.0,26
12,48.0,81,0.09523809523809523,26
13,44.0,81,0.12857142857142856,32
14,38.0,81,0.11764705882352941,32
15,38.0,81,0.07894736842105263,34
16,90.0,131,0.026455026455026454,34
17,88.0,131,0.006666666666666667,34
18,102.0,144,0.01195219123505976,34
19,101.0,144,0.026455026455026454,34
20,112.0,155,0.0,34
21,110.0,155,0.0,34
22,111.0,155,0.0,41
23,106.0,155,0.0,41
