,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-8.3076923076923,0,0.22093023255813954,0
1,6.555555555555552,12,0.20512820512820512,0
2,73.38235294117645,76,0.013333333333333334,0
3,70.48936170212768,76,0.0,0
4,73.45652173913044,79,0.0,0
5,78.53333333333333,84,0.0,0
6,78.42857142857143,84,0.0,0
7,85.9714285714286,91,0.0,0
8,88.31578947368419,92,0.0,0
9,86.87500000000006,92,0.0,0
10,81.75949367088599,92,0.0,4
11,77.0,92,0.0,4
12,88.0,108,0.023809523809523808,4
13,91.0,108,0.013888888888888888,4
14,98.0,115,0.012658227848101266,4
15,95.0,115,0.0,4
16,96.0,115,0.0,4
17,107.0,126,0.0,4
18,107.0,126,0.0,4
19,107.0,126,0.0,4
20,108.0,126,0.0,4
21,106.0,126,0.0,4
22,107.0,126,0.0,16
23,98.0,126,0.0,16
