,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-14.384615384615374,0,0.6904761904761905,20
1,-26.462962962962937,0,0.7105263157894737,20
2,-27.619047619047603,0,0.6013071895424836,20
3,-19.854166666666675,12,0.6751592356687898,24
4,-19.9074074074074,12,0.8190954773869347,28
5,37.4516129032258,68,0.11009174311926606,28
6,87.40000000000003,118,0.0,28
7,137.34482758620686,168,0.0,28
8,135.52380952380955,168,0.0,28
9,135.123287671233,168,0.0,28
10,134.90322580645147,168,0.0,28
11,128.0,168,0.0,28
12,135.0,174,0.0,28
13,145.0,185,0.008,28
14,137.0,185,0.01,28
15,139.0,185,0.017241379310344827,37
16,138.0,185,0.0,37
17,143.0,192,0.005988023952095809,37
18,147.0,194,0.0,37
19,159.0,205,0.0,37
20,157.0,205,0.0,37
21,157.0,205,0.0,45
22,158.0,205,0.0,45
23,157.0,205,0.0,45
