,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-15.812500000000009,0,0.7325581395348837,0
1,-13.80263157894735,1,0.7272727272727273,0
2,-12.933333333333335,1,0.7934782608695652,0
3,-12.999999999999998,1,0.7012987012987013,0
4,-18.42,1,0.9178082191780822,22
5,-29.52631578947367,1,0.935,22
6,-19.435897435897434,6,0.967741935483871,22
7,-17.48648648648648,8,1.0,22
8,-15.485714285714295,10,1.0,22
9,-16.41304347826087,10,1.0,22
10,-17.553846153846127,10,1.0,22
11,-7.0,19,1.0,35
12,-29.0,19,0.9111111111111111,35
13,-25.0,22,0.9225352112676056,41
14,-31.0,22,0.9453125,41
15,-32.0,22,0.9492753623188406,41
16,-25.0,28,0.9581151832460733,41
17,-25.0,28,0.9895833333333334,41
18,-27.0,28,1.0,41
19,-28.0,35,1.0,41
20,-27.0,35,1.0,41
21,-6.0,47,1.0,41
22,-2555.0,47,1.0,41
23,3.0,47,1.0,52
