,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,3.4157303370786516,16,0.4084507042253521,12
1,-7.607843137254903,16,0.4766355140186916,12
2,-8.454545454545455,16,0.39090909090909093,12
3,7.853333333333337,24,0.367816091954023,12
4,7.418604651162795,24,0.3954802259887006,12
5,7.30612244897959,24,0.3469387755102041,12
6,8.173913043478258,24,0.37209302325581395,12
7,7.930232558139538,24,0.5263157894736842,12
8,-116.22222222222223,24,0.1791044776119403,12
9,-4.53333333333333,24,0.7205882352941176,13
10,-8.92857142857143,24,1.0,13
11,-10.0,24,1.0,25
12,63.0,98,0.047244094488188976,25
13,59.0,98,0.02666666666666667,25
14,118.0,153,0.0,25
15,115.0,153,0.011904761904761904,25
16,169.0,204,0.0,25
17,-2372.0,204,0.0,25
18,169.0,205,0.0,25
19,220.0,255,0.0,25
20,220.0,255,0.0,25
21,218.0,255,0.0,25
22,225.0,262,0.0,25
23,227.0,262,0.0,34
