,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-29.333333333333346,0,0.6336633663366337,22
1,38.457142857142856,63,0.12857142857142856,22
2,90.4411764705882,115,0.019867549668874173,22
3,89.03921568627447,115,0.021897810218978103,22
4,87.568,115,0.02586206896551724,22
5,97.25531914893612,123,0.011976047904191617,22
6,96.03260869565204,123,0.021897810218978103,28
7,90.07692307692317,123,0.006666666666666667,28
8,90.61111111111116,123,0.0,28
9,92.25000000000001,124,0.0,28
10,95.19047619047618,127,0.0,28
11,92.0,127,0.0,28
12,90.0,135,0.023809523809523808,28
13,100.0,140,0.02127659574468085,28
14,106.0,146,0.016,28
15,106.0,146,0.017241379310344827,28
16,107.0,146,0.013333333333333334,28
17,111.0,150,0.005988023952095809,28
18,119.0,159,0.0,28
19,119.0,159,0.004651162790697674,28
20,119.0,159,0.0,28
21,119.0,159,0.0,28
22,117.0,159,0.0,28
23,123.0,159,0.0,41
