,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,8.340425531914896,13,0.8028169014084507,0
1,13.027397260273975,18,0.7051282051282052,0
2,13.590163934426233,18,0.8317757009345794,10
3,4.017241379310345,18,0.9407407407407408,21
4,-6.69642857142857,18,0.9868421052631579,21
5,-8.129999999999997,18,1.0,30
6,-15.607843137254907,18,1.0,30
7,-16.67032967032965,18,1.0,30
8,-21.578947368421048,18,1.0,30
9,-19.583333333333332,20,1.0,30
10,-20.913793103448274,20,1.0,30
11,-22.0,20,1.0,36
12,-24.0,27,0.7857142857142857,39
13,-25.0,27,0.8872180451127819,51
14,-33.0,27,0.940677966101695,51
15,-34.0,27,0.9448818897637795,51
16,-34.0,27,0.9568345323741008,51
17,-32.0,29,0.9821428571428571,51
18,-39.0,29,1.0,53
19,-41.0,29,1.0,53
20,-28.0,35,1.0,53
21,-30.0,35,1.0,53
22,-26.0,39,1.0,61
23,-27.0,39,1.0,61
