,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,1.1111111111111114,6,0.6129032258064516,0
1,12.294117647058831,17,0.6052631578947368,0
2,12.784313725490202,17,0.6140350877192983,8
3,4.880000000000003,17,0.625,8
4,3.5609756097561,17,0.7582938388625592,21
5,-7.934782608695653,17,0.923469387755102,28
6,-14.80000000000001,17,0.9637305699481865,28
7,-9.170731707317078,23,1.0,28
8,-9.404761904761905,23,1.0,28
9,-12.79999999999999,23,1.0,28
10,-8.818181818181818,27,1.0,28
11,-9.0,27,1.0,28
12,38.0,80,0.0873015873015873,28
13,90.0,132,0.0072992700729927005,28
14,140.0,182,0.0,28
15,139.0,182,0.0,28
16,137.0,182,0.0,28
17,143.0,185,0.0,28
18,136.0,185,0.0,28
19,145.0,194,0.0,28
20,145.0,194,0.0,28
21,156.0,204,0.0,28
22,154.0,204,0.0,28
23,169.0,204,0.0,46
