,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-12.491379310344835,0,0.5128205128205128,0
1,2.7692307692307687,13,0.6071428571428571,0
2,0.3333333333333333,13,0.6692307692307692,0
3,-8.799999999999997,13,0.7006369426751592,0
4,-8.39024390243903,13,0.861271676300578,0
5,-9.328947368421053,13,0.8421052631578947,0
6,-9.901960784313724,13,0.8482142857142857,0
7,-10.040816326530612,13,0.9506726457399103,0
8,-9.964285714285715,13,1.0,0
9,-11.985815602836889,13,1.0,0
10,-24.666666666666693,13,1.0,0
11,-31.0,13,1.0,34
12,23.0,70,0.1953125,34
13,73.0,120,0.0364963503649635,34
14,126.0,173,0.006666666666666667,34
15,126.0,173,0.0072992700729927005,34
16,125.0,173,0.006666666666666667,34
17,127.0,173,0.0,34
18,133.0,184,0.005988023952095809,34
19,124.0,184,0.0,34
20,125.0,188,0.0,34
21,126.0,188,0.0,34
22,121.0,188,0.0,34
23,119.0,188,0.0,52
