,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-6.081081081081078,0,0.7368421052631579,0
1,-4.222222222222221,0,0.7102803738317757,0
2,-3.6097560975609757,0,0.7674418604651163,0
3,-3.675,0,0.7446808510638298,0
4,-1.7179487179487172,2,0.725,0
5,-2.0,2,0.9553072625698324,0
6,-9.020408163265303,2,0.9905660377358491,0
7,-9.328571428571419,2,1.0,0
8,-9.42424242424242,2,1.0,0
9,-12.586956521739133,2,1.0,0
10,-17.609375,2,1.0,0
11,-25.0,2,1.0,34
12,-47.0,2,0.9866666666666667,34
13,-46.0,2,0.9777777777777777,34
14,-47.0,2,1.0,34
15,-37.0,12,0.979381443298969,34
16,-29.0,19,0.9642857142857143,34
17,-25.0,22,0.9944444444444445,34
18,-35.0,22,0.9872611464968153,34
19,-35.0,22,1.0,46
20,-40.0,28,1.0,46
21,-42.0,28,1.0,54
22,-43.0,28,1.0,54
23,-35.0,28,1.0,67
