,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-4.722222222222213,0,0.102803738317757,0
1,8.370370370370365,13,0.05154639175257732,0
2,8.686274509803923,13,0.047619047619047616,0
3,18.35294117647059,23,0.0,0
4,18.320000000000007,23,0.0,0
5,17.741379310344826,23,0.0,0
6,23.892857142857135,29,0.0,0
7,23.951612903225815,29,0.0,0
8,15.956989247311839,29,0.0,0
9,14.865168539325834,29,0.0,0
10,16.285714285714295,29,0.0,7
11,17.0,29,0.0,7
12,23.0,39,0.25882352941176473,7
13,35.0,51,0.19718309859154928,7
14,92.0,106,0.023809523809523808,7
15,92.0,106,0.030927835051546393,7
16,93.0,108,0.031746031746031744,7
17,92.0,108,0.007194244604316547,7
18,94.0,110,0.0111731843575419,7
19,92.0,110,0.01593625498007968,7
20,91.0,110,0.0,7
21,107.0,125,0.0,7
22,117.0,133,0.0,7
23,112.0,133,0.0,11
