,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-6.313253012048193,0,0.696969696969697,0
1,-8.39285714285714,0,0.7333333333333333,0
2,-8.444444444444448,0,0.75,0
3,-9.166666666666666,0,0.7373737373737373,1
4,-9.446808510638299,0,0.7671232876712328,1
5,-8.844444444444445,0,0.7533039647577092,18
6,-28.98039215686277,0,0.7989690721649485,25
7,-38.775510204081634,0,1.0,25
8,-39.77499999999999,0,1.0,25
9,-32.2093023255814,11,1.0,25
10,-25.8,14,1.0,25
11,-26.0,14,1.0,43
12,-42.0,14,1.0,43
13,-43.0,14,1.0,43
14,-37.0,20,1.0,43
15,-35.0,22,1.0,43
16,-35.0,22,1.0,43
17,-37.0,22,1.0,43
18,-27.0,31,1.0,43
19,-22.0,36,1.0,43
20,-14.0,44,1.0,43
21,-15.0,44,1.0,43
22,-14.0,44,1.0,43
23,-15.0,44,1.0,55
