,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-17.200000000000014,0,0.978021978021978,0
1,-14.28260869565218,3,0.9489795918367347,0
2,-14.311111111111117,3,0.9722222222222222,0
3,-15.054054054054049,3,0.9647058823529412,0
4,-15.819999999999991,11,0.9658119658119658,5
5,-20.67391304347826,11,1.0,5
6,-21.707317073170735,11,1.0,5
7,-17.737500000000008,15,1.0,5
8,-16.183333333333323,17,1.0,5
9,-15.617021276595734,17,1.0,5
10,-16.820512820512803,17,1.0,5
11,-16.0,17,1.0,22
12,-29.0,17,0.7021276595744681,35
13,33.0,78,0.13043478260869565,35
14,85.0,130,0.016,35
15,85.0,130,0.022222222222222223,35
16,84.0,130,0.017543859649122806,35
17,84.0,130,0.01904761904761905,35
18,84.0,130,0.008771929824561403,42
19,77.0,130,0.01904761904761905,42
20,77.0,130,0.0,42
21,89.0,142,0.0,42
22,86.0,142,0.0,42
23,79.0,142,0.0,51
