,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-137.25882352941176,0,0.4935064935064935,4
1,-20.3061224489796,0,0.5638297872340425,4
2,-22.603448275862064,0,0.532608695652174,4
3,1.404761904761905,13,0.7848101265822784,6
4,0.6153846153846154,13,0.6944444444444444,6
5,-0.13636363636363702,13,0.6890756302521008,6
6,-11.237288135593216,13,0.7559523809523809,6
7,-10.843137254901963,13,0.8018433179723502,8
8,-10.157894736842104,13,0.9128787878787878,20
9,-16.84782608695651,13,1.0,20
10,-18.98958333333334,13,1.0,27
11,-24.0,13,1.0,34
12,-26.0,21,0.88,34
13,-26.0,21,0.9176470588235294,34
14,-35.0,21,0.9782608695652174,45
15,-43.0,21,0.9897959183673469,45
16,-39.0,27,1.0,45
17,-41.0,27,1.0,45
18,-35.0,32,1.0,45
19,-37.0,32,1.0,45
20,-34.0,35,1.0,45
21,-31.0,36,1.0,45
22,-31.0,36,1.0,45
23,-32.0,36,1.0,54
