,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-17.0546875,0,0.7866666666666666,8
1,-22.754385964912277,0,0.85,8
2,-22.900000000000002,0,0.926605504587156,8
3,-14.354166666666664,9,0.9172413793103448,8
4,-12.145833333333346,11,0.8611111111111112,8
5,-12.641025641025639,11,0.8655913978494624,8
6,-13.568181818181815,11,0.8767772511848341,8
7,-13.6046511627907,11,0.9610894941634242,8
8,-14.106796116504864,11,1.0,14
9,-18.150000000000002,11,1.0,14
10,-22.22368421052633,11,1.0,14
11,-20.0,11,1.0,26
12,-27.0,14,0.6511627906976745,26
13,24.0,64,0.25210084033613445,26
14,24.0,64,0.313953488372093,26
15,24.0,64,0.3425925925925926,26
16,31.0,71,0.25862068965517243,39
17,28.0,71,0.24806201550387597,39
18,24.0,71,0.23776223776223776,39
19,24.0,71,0.2708333333333333,41
20,18.0,71,0.4164305949008499,41
21,99.0,141,0.0,41
22,91.0,141,0.0,41
23,104.0,153,0.0,47
