,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-5.628930817610083,0,0.5581395348837209,6
1,0.31481481481481466,10,0.6046511627906976,6
2,0.22222222222222215,10,0.7355371900826446,14
3,-7.714285714285711,10,0.7441860465116279,14
4,-8.862500000000006,10,0.7777777777777778,14
5,-7.642857142857142,10,0.8461538461538461,14
6,-7.086956521739131,10,0.8,14
7,-10.222222222222214,10,1.0,14
8,-15.292682926829267,10,1.0,14
9,-8.384615384615383,17,1.0,14
10,-15.49056603773585,17,1.0,14
11,-35.0,17,1.0,27
12,-13.0,29,0.18823529411764706,27
13,-1.0,35,0.1724137931034483,27
14,1.0,36,0.16326530612244897,27
15,1.0,36,0.14788732394366197,27
16,18.0,51,0.19727891156462585,31
17,17.0,51,0.27485380116959063,31
18,17.0,51,0.0,31
19,23.0,56,0.0,31
20,21.0,56,0.0,31
21,20.0,56,0.0,31
22,33.0,68,0.0,31
23,31.0,68,0.0,32
