,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-14.974137931034505,0,0.8235294117647058,0
1,-14.627118644067794,0,0.8488372093023255,0
2,-1.4000000000000008,13,0.8333333333333334,0
3,-1.6785714285714295,13,0.8484848484848485,16
4,-6.88,13,0.9528301886792453,16
5,-7.871428571428566,13,0.9696969696969697,16
6,-2.314285714285713,18,0.9440993788819876,16
7,-2.1395348837209305,18,0.9716981132075472,16
8,-0.1666666666666662,20,1.0,16
9,-1.6458333333333326,20,1.0,16
10,6.293478260869566,28,1.0,16
11,4.0,28,1.0,29
12,-4.0,38,0.358695652173913,29
13,-9.0,38,0.4444444444444444,39
14,-9.0,38,0.41975308641975306,39
15,10.0,53,0.16161616161616163,39
16,9.0,53,0.1328125,39
17,17.0,60,0.13125,39
18,17.0,60,0.16744186046511628,39
19,15.0,60,0.19375,39
20,19.0,61,0.18313953488372092,39
21,17.0,61,0.0,39
22,19.0,61,0.0,39
23,18.0,61,0.0,39
