,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-16.324561403508774,0,0.851063829787234,0
1,-8.50819672131148,7,0.8333333333333334,12
2,-18.630434782608695,7,0.8559322033898306,12
3,-17.977272727272734,7,0.896551724137931,12
4,-19.013698630137004,7,0.93,12
5,-19.099999999999984,7,0.9318181818181818,12
6,-18.423076923076923,7,0.9405405405405406,12
7,-18.854166666666668,7,0.9622641509433962,12
8,-10.956521739130434,15,1.0,12
9,-7.860465116279073,18,1.0,12
10,-13.845238095238098,18,1.0,12
11,-22.0,18,1.0,86
12,-83.0,18,0.9888888888888889,86
13,-32.0,68,0.8376068376068376,86
14,-33.0,68,0.925,86
15,-33.0,68,0.9411764705882353,88
16,-35.0,68,0.9591836734693877,88
17,-34.0,68,0.9829059829059829,88
18,-32.0,70,0.98125,88
19,-32.0,70,1.0,88
20,-26.0,76,1.0,88
21,-21.0,81,1.0,88
22,-23.0,81,1.0,100
23,-30.0,81,1.0,113
