,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-4.481481481481475,0,0.7128712871287128,0
1,5.836734693877553,11,0.6590909090909091,0
2,5.7407407407407405,11,0.6630434782608695,0
3,6.490196078431374,11,0.7230769230769231,8
4,-1.8085106382978726,11,0.8979591836734694,18
5,-11.477272727272732,11,0.9245283018867925,31
6,-24.785714285714292,11,1.0,31
7,-22.800000000000008,13,1.0,31
8,-23.69047619047618,13,1.0,31
9,-23.500000000000007,13,1.0,31
10,-26.444444444444436,13,1.0,31
11,-31.0,13,1.0,43
12,-35.0,18,0.9230769230769231,43
13,-34.0,18,0.8686868686868687,43
14,-27.0,30,0.967741935483871,43
15,-34.0,30,1.0,43
16,-31.0,33,0.991304347826087,43
17,-29.0,33,1.0,43
18,-31.0,33,1.0,43
19,-31.0,33,1.0,43
20,-31.0,33,1.0,43
21,-23.0,39,1.0,54
22,-23.0,39,1.0,60
23,-24.0,39,1.0,60
