,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-17.518518518518523,0,1.0,0
1,-11.463768115942024,6,0.9850746268656716,0
2,-7.470588235294112,10,0.971830985915493,0
3,-7.719999999999996,10,0.9809523809523809,0
4,-8.849315068493162,10,1.0,0
5,-9.622950819672136,10,0.9937106918238994,28
6,-21.617021276595764,10,1.0,28
7,-32.730769230769205,10,1.0,28
8,-33.78321678321677,10,1.0,28
9,-27.87719298245611,15,1.0,28
10,-38.53333333333335,15,1.0,39
11,-29.0,23,1.0,39
12,-26.0,32,0.9519230769230769,39
13,-28.0,32,0.9620253164556962,39
14,-28.0,32,0.9666666666666667,39
15,-29.0,32,0.9836065573770492,46
16,-31.0,32,0.9913793103448276,46
17,-31.0,32,0.9826086956521739,46
18,-28.0,34,0.9953051643192489,46
19,-28.0,34,1.0,46
20,-29.0,34,1.0,46
21,-29.0,34,1.0,46
22,-26.0,35,1.0,46
23,-33.0,35,1.0,59
