,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-139.3333333333333,0,1.0,77
1,-80.80000000000001,0,1.0,77
2,-79.85294117647062,0,1.0,77
3,-79.90909090909092,0,1.0,77
4,-73.78125,6,1.0,77
5,-74.19512195121953,6,1.0,77
6,-86.15625,6,1.0,77
7,-86.61904761904763,6,1.0,77
8,-87.71951219512194,6,1.0,77
9,-77.188679245283,16,1.0,77
10,-77.19230769230765,16,1.0,77
11,-76.0,16,1.0,89
12,-80.0,23,1.0,89
13,-75.0,28,1.0,89
14,-73.0,30,1.0,89
15,-71.0,30,1.0,89
16,-72.0,30,1.0,89
17,-71.0,30,1.0,89
18,-68.0,33,1.0,89
19,-68.0,33,1.0,89
20,-73.0,33,1.0,89
21,-76.0,33,1.0,89
22,-79.0,33,1.0,89
23,-88.0,33,1.0,109
