,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-14.110169491525413,0,0.7586206896551724,8
1,-12.047619047619047,0,0.9090909090909091,15
2,-19.099999999999998,0,0.9782608695652174,15
3,-13.118644067796618,6,0.9591836734693877,15
4,-12.595744680851077,6,1.0,15
5,-13.45652173913044,6,1.0,15
6,-14.26373626373626,6,1.0,15
7,-11.356321839080474,9,1.0,15
8,-10.85714285714285,9,1.0,15
9,-12.926229508196728,9,1.0,15
10,-14.510638297872342,9,1.0,15
11,-10.0,11,1.0,16
12,-8.0,23,0.7419354838709677,16
13,-18.0,23,0.8089887640449438,16
14,-6.0,34,0.7431192660550459,26
15,-16.0,34,0.8135593220338984,30
16,-20.0,34,0.8875739644970414,30
17,-20.0,34,0.9644970414201184,30
18,-19.0,34,0.9834254143646409,30
19,-21.0,34,1.0,30
20,-23.0,34,1.0,30
21,-16.0,40,1.0,30
22,-18.0,40,1.0,41
23,-24.0,40,1.0,60
