,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-4.197183098591548,0,1.0,11
1,-15.271186440677965,0,0.9880952380952381,11
2,-15.93220338983051,0,0.991304347826087,11
3,-15.685185185185183,0,1.0,11
4,-25.523809523809533,0,1.0,11
5,-19.560975609756106,6,1.0,11
6,-20.726027397260275,6,1.0,11
7,-25.918032786885263,8,1.0,11
8,-35.25862068965515,8,1.0,11
9,-35.27192982456145,8,1.0,11
10,-36.51999999999999,8,1.0,11
11,-34.0,8,1.0,34
12,-42.0,15,0.8169014084507042,43
13,-41.0,15,0.81,43
14,-46.0,15,0.8910891089108911,55
15,-49.0,15,0.9150943396226415,55
16,-28.0,29,0.8757763975155279,55
17,-24.0,33,0.8784530386740331,55
18,-24.0,33,0.9812206572769953,55
19,-25.0,33,0.9960629921259843,55
20,-27.0,33,1.0,55
21,-24.0,36,1.0,55
22,-23.0,36,1.0,57
23,-30.0,36,1.0,57
