,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-5.4622641509433985,0,0.6666666666666666,0
1,-4.186440677966101,0,0.72,0
2,-4.566037735849061,0,0.68,0
3,-4.739130434782608,1,0.7285714285714285,0
4,-6.1250000000000036,1,0.927710843373494,0
5,-6.714285714285714,1,0.9081632653061225,0
6,2.5555555555555545,10,0.9236641221374046,0
7,1.7837837837837842,10,0.9607843137254902,11
8,-8.880952380952381,10,1.0,11
9,-16.09090909090909,10,1.0,11
10,-22.83333333333333,10,1.0,24
11,-28.0,10,1.0,38
12,-49.0,10,0.9722222222222222,38
13,-36.0,23,1.0,38
14,-21.0,31,0.984375,38
15,-17.0,35,0.9868421052631579,38
16,-25.0,35,1.0,38
17,-22.0,38,1.0,38
18,-17.0,43,1.0,38
19,-16.0,43,1.0,38
20,-18.0,43,1.0,38
21,-18.0,43,1.0,44
22,-20.0,43,1.0,44
23,-19.0,43,1.0,57
