,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-11.620253164556976,8,0.7755102040816326,0
1,-10.711538461538467,8,0.8909090909090909,0
2,-11.745454545454548,8,0.9672131147540983,12
3,-22.79487179487181,8,0.974025974025974,12
4,-22.44897959183671,8,0.9736842105263158,12
5,-36.457142857142806,8,0.974025974025974,12
6,-38.11764705882356,8,1.0,12
7,-26.0,19,1.0,12
8,-27.41269841269838,19,1.0,12
9,-25.44999999999999,21,1.0,28
10,-28.53999999999999,21,1.0,28
11,-10.0,34,1.0,41
12,-12.0,39,0.6666666666666666,41
13,-12.0,39,0.6307692307692307,41
14,40.0,90,0.21794871794871795,41
15,96.0,146,0.03571428571428571,41
16,146.0,196,0.021052631578947368,41
17,144.0,196,0.013333333333333334,41
18,142.0,196,0.013333333333333334,41
19,142.0,196,0.0,41
20,146.0,200,0.0,41
21,146.0,200,0.0,41
22,145.0,200,0.0,42
23,146.0,200,0.0,50
