,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-10.169230769230769,7,0.40384615384615385,0
1,13.38888888888889,20,0.5217391304347826,8
2,7.8461538461538485,20,0.6792452830188679,8
3,7.606557377049179,20,0.5740740740740741,8
4,18.5135135135135,31,0.5660377358490566,8
5,15.891304347826079,31,0.6179775280898876,8
6,15.87804878048781,31,0.5632183908045977,8
7,14.749999999999993,31,0.5287356321839081,8
8,3.660000000000002,31,0.6047904191616766,8
9,2.5686274509803932,31,0.8074324324324325,8
10,-7.546666666666665,31,1.0,25
11,-11.0,31,1.0,34
12,-19.0,31,0.7959183673469388,34
13,-20.0,31,0.7222222222222222,34
14,-11.0,36,0.9056603773584906,34
15,-16.0,36,0.8833333333333333,34
16,-15.0,36,0.9605263157894737,34
17,-17.0,36,1.0,34
18,-9.0,43,0.9583333333333334,34
19,-11.0,43,1.0,34
20,-8.0,45,1.0,34
21,-9.0,45,1.0,34
22,-10.0,45,1.0,52
23,-14.0,45,1.0,52
