,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-6.242424242424245,3,0.9215686274509803,55
1,-57.48936170212764,3,1.0,55
2,-56.25531914893615,3,0.9855072463768116,55
3,-50.14285714285717,9,0.9714285714285714,55
4,-43.16666666666669,16,0.9736842105263158,55
5,-43.81632653061226,16,0.9724770642201835,55
6,-32.84375,29,1.0,55
7,-30.933333333333312,31,1.0,55
8,-26.375,33,1.0,55
9,-27.371794871794872,33,1.0,55
10,-21.66666666666666,38,1.0,55
11,-14.0,44,1.0,55
12,-25.0,44,0.9142857142857143,55
13,-23.0,45,0.8653846153846154,55
14,-15.0,53,0.8571428571428571,55
15,-15.0,53,0.9056603773584906,67
16,-27.0,53,1.0,67
17,-16.0,63,1.0,67
18,-16.0,63,1.0,67
19,-16.0,63,1.0,67
20,-17.0,63,1.0,67
21,-17.0,63,1.0,67
22,-19.0,63,1.0,67
23,3.0,72,1.0,78
