,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-5.2688172043010715,0,0.7777777777777778,0
1,1.7454545454545451,11,0.9411764705882353,9
2,-7.018518518518519,11,0.90625,9
3,-2.096153846153846,16,0.8846153846153846,9
4,-3.2345679012345703,16,0.9423076923076923,9
5,-5.89041095890411,16,0.9861111111111112,9
6,-7.734693877551016,16,0.990990990990991,9
7,-8.808510638297868,16,1.0,9
8,-10.014492753623179,16,1.0,9
9,-4.123287671232878,22,1.0,9
10,-4.222222222222218,22,1.0,15
11,-5.0,22,1.0,34
12,-10.0,34,0.45652173913043476,34
13,-13.0,34,0.5217391304347826,34
14,-13.0,34,0.625,34
15,-19.0,34,0.9436619718309859,42
16,-21.0,34,0.9411764705882353,42
17,-18.0,36,0.9690721649484536,42
18,-18.0,36,0.953125,42
19,-18.0,36,0.96875,42
20,-18.0,36,1.0,42
21,-19.0,36,1.0,42
22,-6.0,48,1.0,42
23,-7.0,48,1.0,52
