,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,7.803149606299201,12,0.5,0
1,14.29032258064516,21,0.6716417910447762,50
2,-34.043478260869556,21,0.8169014084507042,50
3,-32.987804878048806,21,0.8695652173913043,50
4,-33.558139534883715,21,0.8873239436619719,50
5,-18.415094339622645,35,0.8837209302325582,50
6,-23.27777777777778,35,0.9166666666666666,50
7,-24.140000000000033,35,1.0,50
8,-8.020408163265307,51,1.0,50
9,-10.558823529411768,51,1.0,50
10,-16.414634146341463,51,1.0,61
11,-33.0,51,1.0,132
12,-85.0,51,1.0,132
13,-81.0,55,1.0,132
14,-79.0,57,1.0,132
15,-80.0,57,1.0,132
16,-72.0,65,1.0,132
17,-69.0,66,1.0,132
18,-70.0,66,1.0,132
19,-71.0,66,1.0,132
20,-71.0,66,1.0,132
21,-70.0,66,1.0,132
22,-69.0,66,1.0,134
23,-69.0,66,1.0,134
