,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-5.7868852459016376,6,0.6808510638297872,0
1,56.02857142857145,59,0.17142857142857143,0
2,108.02941176470587,111,0.039473684210526314,0
3,165.96969696969703,169,0.0,0
4,217.9375,221,0.0,0
5,276.8709677419355,280,0.0,0
6,276.03921568627453,280,0.0,0
7,276.02000000000004,280,0.0,0
8,263.4222222222222,280,0.0,0
9,257.6458333333334,280,0.0,0
10,256.29999999999995,280,0.0,12
11,253.0,280,0.0,12
12,263.0,296,0.0,12
13,324.0,350,0.0,12
14,374.0,400,0.0,12
15,424.0,450,0.0,12
16,422.0,450,0.0,12
17,428.0,456,0.0,12
18,429.0,456,0.0,12
19,435.0,463,0.0,12
20,436.0,463,0.0,12
21,436.0,463,0.0,12
22,435.0,463,0.0,24
23,435.0,463,0.0,37
