,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,5.915789473684212,13,0.8686868686868687,59
1,-51.187499999999986,13,0.9821428571428571,109
2,-99.1702127659574,13,1.0,109
3,-88.195652173913,24,1.0,109
4,-88.78947368421058,24,1.0,109
5,-81.17647058823533,34,1.0,109
6,-77.34146341463413,35,1.0,109
7,-77.37499999999999,35,1.0,109
8,-79.89583333333337,35,1.0,109
9,-75.47222222222221,37,1.0,109
10,-76.37288135593218,37,1.0,109
11,-78.0,37,1.0,110
12,-86.0,37,1.0,110
13,-84.0,41,1.0,110
14,-82.0,41,1.0,110
15,-74.0,49,1.0,110
16,-69.0,54,1.0,110
17,-69.0,54,1.0,110
18,-71.0,54,1.0,110
19,-62.0,61,1.0,110
20,-56.0,66,1.0,110
21,-57.0,66,1.0,110
22,-51.0,72,1.0,116
23,-44.0,72,1.0,178
