,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-15.964601769911487,0,0.7974683544303798,0
1,-18.905660377358494,0,0.8584905660377359,8
2,-26.432432432432442,0,0.8661417322834646,8
3,-31.702127659574472,0,0.8632478632478633,8
4,-28.942857142857136,6,1.0,80
5,-81.3181818181818,6,1.0,80
6,-74.59523809523813,13,1.0,80
7,-71.8382352941177,13,1.0,80
8,-62.4795918367347,25,1.0,80
9,-59.510204081632665,26,1.0,80
10,-58.181818181818116,26,1.0,80
11,-55.0,29,1.0,80
12,-58.0,38,1.0,80
13,-62.0,38,1.0,80
14,-49.0,50,1.0,80
15,-46.0,52,1.0,80
16,-47.0,52,1.0,80
17,-46.0,52,1.0,80
18,-47.0,52,1.0,80
19,-47.0,52,1.0,80
20,-46.0,53,1.0,80
21,-48.0,53,1.0,80
22,-48.0,53,1.0,84
23,-49.0,53,1.0,84
