,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,46.95454545454549,50,0.125,0
1,45.23076923076922,50,0.06569343065693431,0
2,46.810810810810814,59,0.37058823529411766,50
3,0.9574468085106393,59,0.4057142857142857,50
4,1.0625,59,0.4010152284263959,53
5,1.1733333333333336,59,0.416289592760181,53
6,12.340000000000003,70,0.4474708171206226,53
7,11.307692307692301,70,0.5915915915915916,61
8,1.921568627450982,70,0.9262472885032538,63
9,-2.4363636363636365,70,1.0,63
10,-6.1639344262295035,70,1.0,71
11,-4.0,70,1.0,71
12,50.0,134,0.11023622047244094,71
13,105.0,189,0.014705882352941176,71
14,155.0,239,0.006666666666666667,71
15,153.0,239,0.009259259259259259,71
16,153.0,239,0.0,71
17,164.0,249,0.0,71
18,163.0,249,0.0,71
19,173.0,259,0.0,71
20,168.0,259,0.0,71
21,166.0,259,0.0,71
22,166.0,259,0.0,78
23,164.0,259,0.0,91
