,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-1.272727272727273,3,0.5217391304347826,0
1,-3.4146341463414647,3,0.42857142857142855,0
2,13.471698113207545,18,0.38333333333333336,12
3,1.6600000000000001,18,0.34838709677419355,12
4,1.2250000000000005,18,0.6160714285714286,12
5,1.9387755102040813,18,0.7009345794392523,12
6,1.9999999999999998,18,0.4552238805970149,12
7,4.651162790697674,29,0.6421052631578947,21
8,4.195652173913044,29,0.9164733178654292,21
9,3.2769230769230786,29,1.0,21
10,-1.1794871794871775,31,1.0,21
11,6.0,31,1.0,72
12,-49.0,31,0.9894736842105263,72
13,-39.0,41,1.0,72
14,-40.0,41,1.0,72
15,-43.0,41,1.0,72
16,-41.0,45,1.0,72
17,-35.0,51,1.0,72
18,-37.0,51,1.0,72
19,-18.0,64,1.0,72
20,-20.0,64,1.0,72
21,-19.0,64,1.0,72
22,-12.0,71,1.0,72
23,-14.0,71,1.0,78
