,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,3.4383561643835594,18,0.1926605504587156,0
1,20.65625,29,0.24210526315789474,0
2,25.08333333333332,29,0.21875,0
3,30.130434782608695,42,0.8987341772151899,50
4,-13.886363636363642,42,0.8831168831168831,50
5,-12.018181818181825,42,0.9366515837104072,50
6,-17.260000000000012,42,0.9773755656108597,55
7,-16.959183673469386,42,0.9801587301587301,55
8,-18.975609756097562,42,1.0,55
9,-21.43243243243243,44,1.0,55
10,-22.146341463414632,44,1.0,55
11,-20.0,44,1.0,68
12,-27.0,53,0.8604651162790697,68
13,25.0,104,0.17857142857142858,68
14,77.0,156,0.033112582781456956,68
15,75.0,156,0.041666666666666664,68
16,88.0,166,0.021897810218978103,68
17,155.0,224,0.0,68
18,153.0,224,0.0,68
19,151.0,224,0.0,68
20,151.0,224,0.0,68
21,150.0,224,0.0,68
22,150.0,224,0.0,72
23,146.0,224,0.0,72
