,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-3.6233766233766174,10,0.41818181818181815,0
1,-9.976190476190473,10,0.7796610169491526,0
2,-9.860000000000001,10,0.8828828828828829,8
3,-17.820000000000007,10,0.9302325581395349,8
4,-30.946666666666655,10,0.9357142857142857,8
5,-27.69565217391305,13,0.9318181818181818,8
6,-25.24444444444447,15,0.9490196078431372,8
7,-26.507936507936485,15,0.9863636363636363,8
8,-13.317073170731708,27,1.0,8
9,-8.358974358974361,32,1.0,8
10,-9.614285714285703,32,1.0,8
11,-8.0,32,1.0,88
12,-65.0,32,1.0,88
13,-59.0,38,1.0,88
14,-57.0,40,1.0,88
15,-57.0,40,1.0,88
16,-47.0,51,1.0,88
17,-43.0,55,1.0,88
18,-43.0,55,1.0,88
19,-42.0,55,1.0,88
20,-43.0,55,1.0,88
21,-43.0,55,1.0,88
22,-45.0,55,1.0,88
23,-46.0,55,1.0,88
