,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,6.032258064516132,13,0.9433962264150944,50
1,-42.97916666666666,13,1.0,50
2,-41.340425531914896,13,1.0,50
3,-39.45098039215687,19,1.0,50
4,-39.571428571428584,19,1.0,50
5,-36.33333333333336,23,1.0,50
6,-31.37209302325583,23,1.0,50
7,-31.318181818181834,23,1.0,50
8,-32.1688311688312,23,1.0,50
9,-43.19999999999999,25,1.0,50
10,-55.169230769230765,25,1.0,50
11,-58.0,25,1.0,61
12,-31.0,41,0.8902439024390244,61
13,-23.0,48,0.864406779661017,61
14,-26.0,48,0.8636363636363636,61
15,-18.0,54,0.8380281690140845,61
16,-16.0,55,0.8717948717948718,61
17,-16.0,55,0.8969072164948454,61
18,-17.0,55,0.9455445544554455,61
19,-23.0,55,1.0,61
20,-13.0,65,1.0,61
21,-3.0,74,1.0,61
22,-5.0,74,1.0,76
23,-6.0,74,1.0,76
