,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-6.599999999999996,6,0.9821428571428571,56
1,-55.59183673469386,6,0.9763779527559056,56
2,-54.434210526315724,6,0.9814814814814815,56
3,-52.67692307692309,8,0.9829059829059829,56
4,-51.51111111111112,8,0.9869281045751634,56
5,-61.51282051282054,8,0.9953703703703703,56
6,-61.93181818181821,8,1.0,56
7,-50.99999999999996,19,1.0,56
8,-49.086956521739125,21,1.0,56
9,-49.74074074074076,21,1.0,56
10,-63.91228070175442,21,1.0,56
11,-71.0,21,1.0,66
12,-64.0,29,1.0,66
13,-64.0,29,1.0,66
14,-56.0,36,1.0,66
15,-58.0,36,1.0,66
16,-56.0,36,1.0,66
17,-60.0,36,1.0,66
18,-69.0,36,1.0,66
19,-65.0,40,1.0,66
20,-66.0,40,1.0,75
21,-66.0,40,1.0,75
22,-67.0,40,1.0,75
23,-73.0,40,1.0,89
