,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,1.852459016393443,10,0.5272727272727272,0
1,9.479166666666664,19,0.9357142857142857,57
2,-43.22916666666666,19,0.9347826086956522,57
3,-41.773584905660414,19,0.9411764705882353,57
4,-42.40000000000003,19,0.984375,57
5,-47.217391304347835,19,1.0,57
6,-41.79999999999998,25,1.0,57
7,-42.27586206896553,25,1.0,57
8,-44.22000000000002,36,1.0,57
9,-45.40579710144927,36,1.0,57
10,-39.083333333333336,41,1.0,57
11,-39.0,41,1.0,70
12,-38.0,47,0.9411764705882353,70
13,-37.0,47,1.0,78
14,-42.0,51,1.0,78
15,-40.0,52,1.0,78
16,-41.0,52,1.0,78
17,-36.0,55,1.0,78
18,-39.0,55,1.0,78
19,-35.0,56,1.0,78
20,-38.0,56,1.0,78
21,-31.0,60,1.0,78
22,-32.0,60,1.0,78
23,-33.0,60,1.0,90
