,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-3.3854166666666687,10,0.7910447761194029,0
1,-9.047619047619039,17,0.6627906976744186,0
2,-10.433962264150951,17,0.8717948717948718,0
3,-9.785714285714285,17,0.8961038961038961,0
4,-10.553191489361696,17,0.9019607843137255,0
5,-10.769230769230774,17,0.9528795811518325,0
6,-10.799999999999999,17,1.0,24
7,-11.366197183098592,17,1.0,24
8,-7.484375,21,1.0,24
9,-8.16541353383459,21,1.0,24
10,-9.99431818181818,21,1.0,24
11,-13.0,21,1.0,27
12,-2.0,33,0.6704545454545454,27
13,-1.0,33,0.6346153846153846,27
14,-2.0,33,0.6103896103896104,27
15,0.0,34,0.5906432748538012,27
16,-2.0,34,0.5774647887323944,27
17,-2.0,34,0.7158469945355191,30
18,-5.0,34,0.8829268292682927,30
19,1.0,39,0.9902912621359223,30
20,-1.0,39,1.0,30
21,-7.0,39,1.0,30
22,1.0,47,1.0,36
23,-11.0,47,1.0,36
