,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-19.064516129032263,0,0.37209302325581395,0
1,6.611764705882345,13,0.3958333333333333,0
2,15.21666666666667,19,0.463768115942029,0
3,14.106382978723408,19,0.3875,0
4,27.999999999999968,32,0.38202247191011235,8
5,20.090909090909083,32,0.36082474226804123,8
6,20.043478260869563,32,0.44285714285714284,8
7,9.066666666666672,32,0.5467625899280576,8
8,8.115384615384619,32,0.6813186813186813,8
9,8.802816901408448,32,0.5877192982456141,8
10,7.561403508771929,32,1.0,30
11,-3.0,32,1.0,33
12,42.0,82,0.16923076923076924,33
13,40.0,82,0.14583333333333334,33
14,42.0,84,0.09090909090909091,33
15,54.0,95,0.03571428571428571,33
16,53.0,95,0.043478260869565216,33
17,48.0,95,0.109375,33
18,48.0,95,0.14102564102564102,33
19,57.0,104,0.018518518518518517,33
20,56.0,104,0.046875,33
21,68.0,111,0.0,33
22,68.0,111,0.0,33
23,67.0,111,0.0,39
