,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-10.932098765432112,0,0.8,19
1,39.5142857142857,61,0.11428571428571428,19
2,89.4705882352941,111,0.02666666666666667,19
3,141.45454545454544,163,0.0,19
4,196.5625,218,0.0,19
5,189.5238095238095,218,0.0,19
6,181.81967213114757,218,0.0,19
7,181.83333333333334,218,0.0,19
8,191.84745762711884,228,0.0,19
9,189.97014925373117,228,0.0,19
10,185.9150943396227,228,0.0,19
11,182.0,228,0.0,28
12,198.0,239,0.0,28
13,204.0,247,0.0,28
14,204.0,247,0.0,28
15,204.0,247,0.0,28
16,204.0,247,0.0,28
17,213.0,256,0.0,28
18,212.0,256,0.0,28
19,212.0,257,0.0,28
20,212.0,257,0.0,30
21,210.0,257,0.0,30
22,210.0,257,0.0,30
23,210.0,257,0.0,42
