,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-9.09722222222222,0,0.42857142857142855,0
1,7.0,14,0.36065573770491804,0
2,6.528301886792457,14,0.417910447761194,0
3,19.093023255813964,26,0.44155844155844154,0
4,9.45454545454546,26,0.4935064935064935,0
5,9.441860465116282,26,0.47126436781609193,10
6,9.232558139534888,26,0.5526315789473685,10
7,6.604166666666666,26,0.7239263803680982,10
8,-0.285714285714286,26,0.8697674418604651,19
9,-0.1311475409836064,26,0.9037800687285223,21
10,-6.986301369863016,26,1.0,28
11,-14.0,26,1.0,87
12,-69.0,26,0.96875,87
13,-69.0,26,0.984375,87
14,-58.0,37,0.9830508474576272,87
15,-59.0,37,0.9818181818181818,87
16,-64.0,37,1.0,88
17,-65.0,37,0.9724770642201835,88
18,-61.0,41,1.0,88
19,-61.0,41,1.0,88
20,-63.0,41,1.0,88
21,-61.0,42,1.0,88
22,-61.0,42,1.0,88
23,-70.0,42,1.0,99
