,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,18.985074626865657,23,0.3620689655172414,0
1,18.571428571428573,23,0.425531914893617,0
2,19.310344827586217,23,0.35384615384615387,0
3,19.85714285714286,23,0.4025974025974026,0
4,19.220000000000013,23,0.26744186046511625,12
5,7.833333333333334,23,0.22727272727272727,12
6,15.49315068493151,32,0.2923076923076923,12
7,28.173913043478233,44,0.4110429447852761,12
8,81.60714285714283,96,0.30454545454545456,12
9,-15.811320754716952,96,0.0,12
10,-6.771186440677985,96,0.0,12
11,85.0,99,0.0,62
12,24.0,99,0.24489795918367346,62
13,19.0,99,0.26666666666666666,68
14,77.0,157,0.013333333333333334,68
15,77.0,157,0.017241379310344827,68
16,76.0,157,0.015873015873015872,68
17,77.0,157,0.011904761904761904,79
18,69.0,157,0.0,79
19,66.0,157,0.014492753623188406,79
20,68.0,159,0.0,79
21,66.0,159,0.0,79
22,72.0,161,0.0,79
23,67.0,161,0.0,83
