,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-147.60975609756096,0,1.0,67
1,-174.04081632653057,0,0.9814814814814815,67
2,-79.52727272727277,0,1.0,67
3,-61.448275862068954,9,1.0,67
4,-62.234375,9,1.0,67
5,-56.107692307692304,17,1.0,67
6,-45.70212765957449,25,1.0,67
7,-39.645833333333336,31,1.0,67
8,-29.446808510638274,41,1.0,67
9,-40.19047619047618,41,1.0,67
10,-27.902439024390247,53,1.0,67
11,-34.0,53,1.0,78
12,-21.0,60,0.9583333333333334,78
13,-16.0,65,0.9423076923076923,78
14,-15.0,65,0.948051948051948,78
15,-12.0,68,0.9411764705882353,78
16,-12.0,68,1.0,78
17,-13.0,68,1.0,78
18,-11.0,70,1.0,78
19,-8.0,72,1.0,78
20,-8.0,72,1.0,78
21,-10.0,72,1.0,78
22,-12.0,72,1.0,78
23,-9.0,72,1.0,78
