,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-248.54098360655738,11,0.9857142857142858,58
1,-257.0612244897959,11,0.9873417721518988,58
2,-51.444444444444485,11,0.987012987012987,58
3,-47.386363636363654,15,0.9880952380952381,58
4,-47.2181818181818,15,1.0,58
5,-45.58000000000001,17,0.9920634920634921,58
6,-54.45000000000001,17,1.0,58
7,-52.456140350877206,19,1.0,58
8,-45.27272727272729,26,1.0,58
9,-46.38554216867469,26,1.0,58
10,-59.764705882353034,26,1.0,58
11,-63.0,26,1.0,67
12,-48.0,35,0.9482758620689655,67
13,-47.0,35,0.9649122807017544,67
14,-33.0,48,0.9404761904761905,67
15,-35.0,48,0.9666666666666667,67
16,-30.0,53,0.9873417721518988,67
17,-24.0,59,1.0,67
18,-24.0,59,1.0,67
19,-24.0,59,1.0,67
20,-24.0,59,1.0,67
21,-22.0,60,1.0,67
22,-22.0,60,1.0,67
23,-33.0,60,1.0,80
