,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-21.151515151515156,0,0.49295774647887325,4
1,-20.520000000000007,0,0.5679012345679012,4
2,-21.14545454545453,0,0.525,4
3,-10.095890410958914,12,0.4375,4
4,-0.9791666666666669,21,0.14563106796116504,4
5,-0.7105263157894743,21,0.26495726495726496,5
6,-0.8095238095238091,21,0.39285714285714285,15
7,-10.676470588235285,21,0.6462882096069869,15
8,-11.901639344262296,21,0.6409090909090909,15
9,-12.480519480519467,21,0.8722826086956522,16
10,-15.027777777777786,21,1.0,16
11,-21.0,21,1.0,22
12,-5.0,34,0.6885245901639344,22
13,-2.0,36,0.8266666666666667,22
14,-1.0,36,0.8045977011494253,22
15,-1.0,36,0.8235294117647058,22
16,-1.0,36,0.925531914893617,22
17,-2.0,36,0.9615384615384616,22
18,-8.0,36,0.9606299212598425,22
19,-3.0,41,0.993103448275862,22
20,-3.0,41,1.0,22
21,-11.0,41,1.0,22
22,-13.0,41,1.0,36
23,-21.0,41,1.0,45
