,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-8.421052631578938,0,0.8571428571428571,16
1,-19.634146341463424,0,0.9186046511627907,16
2,-20.68627450980392,0,0.9411764705882353,27
3,-31.76744186046511,0,0.9646017699115044,27
4,-26.348837209302317,6,1.0,27
5,-25.153846153846168,6,1.0,27
6,-24.000000000000007,7,1.0,27
7,-19.068181818181813,12,1.0,27
8,-20.421052631578938,12,1.0,27
9,-11.44594594594595,21,1.0,27
10,-10.584905660377364,21,1.0,27
11,-9.0,21,1.0,27
12,-6.0,31,0.3977272727272727,27
13,-5.0,31,0.4479166666666667,27
14,-12.0,31,0.391304347826087,27
15,17.0,51,0.1935483870967742,27
16,19.0,53,0.18446601941747573,27
17,18.0,53,0.23076923076923078,27
18,18.0,53,0.19883040935672514,27
19,18.0,53,0.3033175355450237,27
20,20.0,59,0.375886524822695,31
21,19.0,59,0.0,31
22,71.0,110,0.0,31
23,68.0,110,0.0,38
