,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-4.906666666666665,0,0.6984126984126984,0
1,-4.015873015873014,0,0.7142857142857143,0
2,-7.790697674418604,0,0.735632183908046,0
3,-8.279999999999998,0,0.7666666666666667,0
4,-9.176470588235292,0,0.7872340425531915,0
5,-9.553191489361696,0,0.8347826086956521,0
6,-9.651162790697681,0,0.8807947019867549,0
7,-10.159090909090905,0,0.8771929824561403,0
8,-22.67500000000001,0,0.8933823529411765,0
9,-28.945652173913086,0,1.0,0
10,-37.875,0,1.0,6
11,-4.0,20,1.0,22
12,-17.0,20,0.8941176470588236,22
13,-17.0,20,0.9247311827956989,22
14,-10.0,27,0.9117647058823529,22
15,-9.0,28,0.911504424778761,22
16,-10.0,28,0.9333333333333333,31
17,-18.0,28,0.9,31
18,-33.0,28,0.9393939393939394,31
19,-38.0,28,0.9590643274853801,57
20,-31.0,34,1.0,57
21,-5079.0,34,1.0,57
22,-31.0,34,1.0,62
23,-34.0,34,1.0,63
