,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-12.907284768211927,0,0.868421052631579,0
1,-5.109375,6,0.8428571428571429,0
2,-9.5,6,0.9710144927536232,11
3,-20.125000000000004,6,0.9464285714285714,11
4,-18.15217391304348,8,0.9763779527559056,11
5,-19.324324324324316,8,0.9594594594594594,11
6,-4.255813953488373,22,1.0,11
7,-14.813953488372098,22,1.0,11
8,-14.105263157894735,22,1.0,11
9,-15.0,22,1.0,11
10,-16.044117647058815,22,1.0,11
11,-13.0,22,1.0,35
12,-33.0,22,0.696969696969697,43
13,-36.0,22,0.7966101694915254,43
14,-16.0,32,0.7285714285714285,45
15,-16.0,32,0.7954545454545454,45
16,-17.0,32,0.7530864197530864,45
17,-7.0,41,0.839622641509434,45
18,-7.0,41,0.923728813559322,45
19,-10.0,41,0.9465648854961832,45
20,-9.0,41,1.0,45
21,-15.0,41,1.0,45
22,-7.0,47,1.0,45
23,-9.0,47,1.0,45
