,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-12.756097560975595,0,0.30612244897959184,0
1,4.433962264150945,18,0.5194805194805194,20
2,56.91176470588233,79,0.06930693069306931,20
3,110.87878787878783,133,0.0,20
4,160.84375,183,0.0,20
5,159.62000000000006,183,0.0,20
6,158.85555555555555,183,0.0,20
7,167.6818181818182,192,0.0,20
8,168.52272727272728,192,0.0,20
9,168.51162790697683,192,0.0,20
10,167.88636363636365,192,0.0,20
11,168.0,192,0.0,20
12,157.0,192,0.023809523809523808,22
13,155.0,192,0.0,22
14,158.0,196,0.0,22
15,159.0,196,0.0,22
16,165.0,202,0.0,22
17,170.0,207,0.0,22
18,169.0,207,0.0,22
19,176.0,215,0.0,22
20,179.0,215,0.0,22
21,179.0,215,0.0,22
22,178.0,215,0.0,22
23,177.0,215,0.0,35
