,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-16.146788990825684,0,0.8,0
1,-5.888888888888887,5,0.8266666666666667,0
2,-4.1454545454545455,6,0.9647058823529412,0
3,-4.245283018867929,6,0.9509803921568627,0
4,-5.630952380952375,6,0.9875,0
5,-7.347826086956525,6,1.0,0
6,-7.926829268292688,6,1.0,0
7,0.025000000000000022,14,1.0,0
8,3.9743589743589736,18,1.0,0
9,4.174999999999999,18,1.0,0
10,-2.644067796610169,18,1.0,20
11,-13.0,18,1.0,33
12,-10.0,34,0.6,33
13,-9.0,34,0.5245901639344263,42
14,-16.0,34,0.6883116883116883,49
15,-18.0,34,0.7403846153846154,49
16,-18.0,34,0.7586206896551724,49
17,-17.0,34,0.7533333333333333,49
18,-18.0,34,0.7823529411764706,49
19,-20.0,34,0.9855072463768116,51
20,-21.0,34,1.0,51
21,-8.0,46,1.0,51
22,-10.0,46,1.0,51
23,-12.0,46,1.0,53
