,Expectiminimax game scores,Expectiminimax scores,MCTS game scores,MCTS win rates
0,13,2.6074766355140175,0,0.0
1,14,3.982142857142857,0,0.07142857142857142
2,14,4.437500000000003,0,0.125
3,14,4.256756756756757,0,0.11764705882352941
4,24,14.311111111111108,0,0.12
5,24,14.818181818181825,0,0.0
6,30,19.595238095238095,0,0.0
7,30,18.941176470588236,0,0.0
8,30,6.816901408450701,0,0.0
9,30,5.984126984126986,0,0.0
10,30,7.283018867924535,0,0.0
11,30,7.0,0,0.0
12,48,23.0,0,0.0
13,50,25.0,0,0.0
14,50,25.0,0,0.07142857142857142
15,59,34.0,0,0.058823529411764705
16,120,107.0,0,0.0
17,120,106.0,0,0.0
18,123,109.0,0,0.0
19,123,109.0,0,0.0
20,173,160.0,0,0.0
21,173,153.0,0,0.0
22,173,148.0,0,0.0
23,173,143.0,12,0.0
