,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-25.58791208791213,0,0.85,0
1,-15.843137254901974,5,0.8769230769230769,7
2,-22.784313725490183,5,0.9411764705882353,7
3,-18.673469387755087,9,0.956989247311828,7
4,-18.8695652173913,9,0.958904109589041,7
5,-19.330188679245303,9,0.9795918367346939,7
6,-20.238805970149258,9,0.9734513274336283,7
7,-19.882352941176475,9,0.9862068965517241,7
8,-9.610169491525415,19,1.0,7
9,-10.243902439024396,19,1.0,7
10,-11.706896551724139,19,1.0,25
11,-6.0,21,1.0,25
12,-18.0,21,0.7837837837837838,25
13,-17.0,21,0.8227848101265823,25
14,-17.0,21,0.8505747126436781,25
15,-17.0,21,0.8526315789473684,37
16,20.0,71,0.49624060150375937,37
17,19.0,71,0.5206611570247934,37
18,17.0,71,0.6116504854368932,37
19,16.0,71,0.832,37
20,17.0,71,1.0,37
21,5.0,71,1.0,37
22,-2.0,71,1.0,38
23,2.0,71,1.0,54
