,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-8.254901960784304,11,0.7105263157894737,12
1,-5.5102040816326525,14,0.9545454545454546,68
2,-59.4255319148936,14,1.0,68
3,-58.14583333333333,14,1.0,68
4,-54.217391304347814,18,1.0,68
5,-53.98148148148145,18,1.0,68
6,-55.15909090909087,18,1.0,68
7,-53.10000000000001,19,1.0,68
8,-54.164835164835196,19,1.0,68
9,-54.04081632653058,19,1.0,68
10,-62.83636363636365,19,1.0,77
11,-60.0,19,1.0,83
12,-78.0,19,1.0,83
13,-76.0,21,1.0,83
14,-77.0,21,1.0,83
15,-71.0,26,1.0,83
16,-71.0,26,0.9900990099009901,83
17,-71.0,26,1.0,83
18,-72.0,26,1.0,93
19,-82.0,26,1.0,93
20,-75.0,33,1.0,93
21,-77.0,33,1.0,93
22,-88.0,33,1.0,93
23,-91.0,33,1.0,109
