,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-17.75199999999997,0,0.9534883720930233,0
1,-19.481012658227836,0,0.9807692307692307,0
2,-19.16,0,0.9294117647058824,0
3,-19.160000000000004,0,0.9746835443037974,0
4,-25.08333333333334,0,0.9803921568627451,0
5,-26.333333333333332,0,0.9871794871794872,0
6,-25.26666666666669,0,0.984251968503937,0
7,-26.421875,0,1.0,0
8,-31.21476510067113,0,1.0,0
9,-33.22289156626505,0,1.0,0
10,-33.777777777777764,0,1.0,8
11,-44.0,0,1.0,31
12,-49.0,3,0.8620689655172413,39
13,-55.0,3,0.9428571428571428,39
14,-56.0,3,0.9157894736842105,39
15,-41.0,11,0.8706896551724138,39
16,-42.0,11,0.8538461538461538,39
17,-32.0,21,0.9242424242424242,39
18,-31.0,21,1.0,39
19,-40.0,21,1.0,39
20,-38.0,23,1.0,39
21,-38.0,23,1.0,39
22,-26.0,36,1.0,39
23,-22.0,36,1.0,59
