,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,15.010526315789464,26,0.9629629629629629,53
1,-32.35416666666666,26,1.0,108
2,-85.17391304347828,26,1.0,108
3,-81.25000000000004,30,1.0,108
4,-22.65625,88,0.9603174603174603,108
5,-23.71698113207547,88,0.9921259842519685,108
6,-24.894736842105296,88,0.9821428571428571,108
7,-25.014492753623177,88,1.0,108
8,-26.576923076923077,88,1.0,108
9,-25.95384615384613,88,1.0,108
10,-25.944444444444425,88,1.0,108
11,-26.0,88,1.0,108
12,-21.0,100,0.8181818181818182,108
13,-15.0,106,0.8181818181818182,108
14,-13.0,106,0.8032786885245902,108
15,-16.0,106,0.8529411764705882,108
16,-17.0,106,0.9117647058823529,108
17,-8.0,115,0.8615384615384616,108
18,-12.0,115,0.9801980198019802,108
19,-19.0,115,0.9930555555555556,108
20,-20.0,115,1.0,108
21,-21.0,115,1.0,108
22,-20.0,117,1.0,108
23,-20.0,117,1.0,116
