,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-5.0958904109589085,0,0.9090909090909091,0
1,1.0461538461538462,6,0.8723404255319149,0
2,0.8571428571428572,6,0.8727272727272727,0
3,-1.777777777777778,6,0.971830985915493,0
4,-2.4489795918367356,6,0.9767441860465116,0
5,-6.586956521739134,6,0.991304347826087,0
6,-18.16901408450703,6,1.0,0
7,-14.205882352941178,10,1.0,0
8,-14.333333333333332,10,1.0,0
9,-14.122807017543858,10,1.0,0
10,-7.5111111111111075,17,1.0,1
11,-6.0,17,1.0,20
12,-17.0,17,0.7432432432432432,20
13,-8.0,26,0.7530864197530864,30
14,-19.0,26,0.7866666666666666,30
15,-17.0,28,0.7272727272727273,30
16,-24.0,28,0.8387096774193549,50
17,-30.0,28,0.9811320754716981,57
18,-34.0,28,1.0,57
19,-34.0,28,1.0,57
20,-16.0,43,1.0,57
21,-16.0,43,1.0,57
22,-18.0,43,1.0,57
23,-19.0,43,1.0,57
