,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-9.388059701492539,13,0.41379310344827586,0
1,3.425531914893612,25,0.8869565217391304,60
2,-39.97916666666666,25,0.9705882352941176,60
3,-38.591836734693885,25,0.9746835443037974,60
4,-38.71428571428572,25,1.0,60
5,-38.95744680851063,25,1.0,60
6,-39.936507936507944,25,1.0,60
7,-31.454545454545467,33,1.0,60
8,-26.54761904761905,38,1.0,60
9,-27.382978723404253,38,1.0,60
10,-27.3469387755102,38,1.0,60
11,-29.0,38,1.0,60
12,-26.0,49,1.0,60
13,-25.0,49,0.9666666666666667,60
14,-24.0,49,1.0,60
15,-24.0,49,0.967391304347826,60
16,-18.0,55,1.0,60
17,-17.0,55,0.9930555555555556,60
18,-19.0,55,1.0,60
19,-25.0,57,1.0,60
20,-34.0,57,1.0,60
21,-36.0,57,1.0,60
22,-36.0,57,1.0,71
23,-41.0,57,1.0,85
