,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-6.855421686746991,1,0.8235294117647058,0
1,1.1666666666666652,11,0.984375,50
2,-46.83333333333337,11,1.0,50
3,-43.529411764705884,11,1.0,50
4,-43.64583333333333,11,1.0,50
5,-48.36170212765956,11,1.0,50
6,-45.40659340659338,14,1.0,50
7,-46.27619047619046,14,1.0,50
8,-45.85135135135134,14,1.0,50
9,-45.984848484848456,14,1.0,50
10,-46.057971014492765,14,1.0,50
11,-48.0,14,1.0,69
12,-61.0,22,1.0,69
13,-62.0,22,1.0,69
14,-54.0,29,1.0,69
15,-46.0,37,1.0,69
16,-45.0,37,1.0,69
17,-44.0,37,1.0,69
18,-45.0,37,1.0,69
19,-48.0,37,1.0,69
20,-42.0,43,1.0,69
21,-31.0,54,1.0,69
22,-31.0,54,1.0,69
23,-22.0,59,1.0,91
