,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-17.067669172932323,0,0.8108108108108109,0
1,-13.81034482758622,1,0.8805970149253731,0
2,-15.224489795918368,1,0.9176470588235294,0
3,-12.119999999999994,10,0.9361702127659575,0
4,-11.282608695652174,10,0.9464285714285714,0
5,-3.311111111111111,18,0.9770992366412213,30
6,-15.509433962264147,18,0.984251968503937,30
7,-16.428571428571423,18,1.0,30
8,-17.14285714285714,18,1.0,30
9,-23.057851239669425,18,1.0,30
10,-23.66666666666667,18,1.0,30
11,-26.0,18,1.0,30
12,-35.0,18,0.9523809523809523,36
13,-36.0,18,0.9629629629629629,36
14,-35.0,18,0.9102564102564102,36
15,-33.0,20,0.9647058823529412,36
16,-41.0,20,0.9882352941176471,36
17,-41.0,20,0.984251968503937,36
18,-36.0,25,0.9862068965517241,40
19,-40.0,25,1.0,40
20,-42.0,25,1.0,40
21,-44.0,25,1.0,40
22,-28.0,37,1.0,40
23,-28.0,37,1.0,56
