,Expectiminimax scores,Expectiminimax game scores,MCTS win rates,MCTS game scores
0,-11.509615384615348,0,0.68,2
1,-5.676056338028166,6,0.5303030303030303,11
2,-14.022222222222215,6,0.4019607843137255,11
3,9.16071428571428,24,0.13978494623655913,11
4,7.854838709677419,24,0.09900990099009901,11
5,13.95081967213115,30,0.07964601769911504,11
6,11.499999999999995,30,0.17333333333333334,11
7,12.023809523809524,30,0.6388888888888888,14
8,11.560000000000002,30,0.8707482993197279,14
9,11.285714285714288,30,0.9903536977491961,14
10,12.2,30,1.0,14
11,14.0,30,1.0,64
12,-48.0,30,0.9746835443037974,64
13,-35.0,42,0.9647058823529412,64
14,-35.0,42,1.0,64
15,-35.0,42,1.0,64
16,-38.0,42,1.0,64
17,-46.0,44,1.0,64
18,-45.0,44,1.0,64
19,-47.0,44,1.0,64
20,-36.0,52,1.0,64
21,-32.0,56,1.0,64
22,-42.0,56,1.0,75
23,-43.0,56,1.0,86
